time,x,y,radius
1.05,-0.36772029280754226,0.331580825221075,0.4951404420937091
1.06,-0.39549658297595797,0.30635825957758267,0.5002728559067185
1.07,-0.4215605965017733,0.2788353705493915,0.5054329830871225
1.08,-0.4457229648665937,0.24912648429299203,0.5106201783964801
1.09,-0.4678017421950778,0.21736147445580664,0.5158337722351575
1.1,-0.4876236808529437,0.18368530365128402,0.5210730706014637
1.11,-0.5050254813778944,0.14825746023209438,0.5263373550826932
1.12,-0.5198550081427301,0.11125129148078586,0.5316258828793241
1.1300000000000001,-0.5319724621567954,0.07285323504394492,0.5369378868635845
1.1400000000000001,-0.541251502476761,0.03326195114967211,0.5422725756735578
1.1500000000000001,-0.547580307821875,-0.007312641135691932,0.5476291338439535
1.16,-0.5508625701731381,-0.0486504196420839,0.5530067219746125
1.17,-0.5510184123809013,-0.09052220214600668,0.5584044769377584
1.18,-0.5479852221112225,-0.13269097136792904,0.5638215121249369
1.19,-0.5417183948276363,-0.1749131758729715,0.5692569177345146
1.2,-0.532191978930964,-0.21694010017920912,0.5747097611005236
1.21,-0.5193992166641773,-0.2585192967546939,0.580179087063557
1.22,-0.5033529749303861,-0.29939607199494855,0.5856639183843191
1.23,-0.4840860607675474,-0.3393150177223956,0.591163256200342
1.24,-0.4616514168707852,-0.3780215792430179,0.5966760805262674
1.25,-0.43612219324913204,-0.41526365053840203,0.6022013507979813
1.26,-0.40759169184440214,-0.45079318676787106,0.6077380064607731
1.27,-0.37617318172171565,-0.4843678239101055,0.6132849676015628
1.28,-0.341999583259385,-0.5157524950906057,0.618841135625112
1.29,-0.3052230206155079,-0.5447210329243535,0.6244053939740025
1.3,-0.26601424262435613,-0.5710577470554808,0.6299766088920218
1.31,-0.22456191317180246,-0.5945589660006274,0.6355536302304593
1.32,-0.1810717730095629,-0.6150345324024541,0.6411352922966665
1.33,-0.1357656758866282,-0.6323092408764966,0.6467204147440874
1.34,-0.08888050279633924,-0.6462242077896315,0.6523078035028148
1.35,-0.04066695905235586,-0.6566381625427951,0.657896251749578
1.36,0.00861174019066057,-0.6634286502445343,0.6634845409159102
1.37,0.058681289472512416,-0.6664931360551661,0.6690714417330985
1.3800000000000001,0.10925781026296019,-0.6657500019528172,0.6746557153123607
1.3900000000000001,0.16004945771755,-0.6611394272208301,0.6802361142585486
1.4000000000000001,0.21075810799090167,-0.6526241445786879,0.6858113838155274
1.41,0.2610811164086731,-0.6401900645728378,0.6913802630412393
1.42,0.31071313611743334,-0.623846761606035,0.6969414860103162
1.43,0.3593479862100332,-0.6036278158098918,0.702493783041976
1.44,0.4066805577688398,-0.5795910058504032,0.7080358819508068
1.45,0.4524087457861066,-0.5518183486949333,0.7135665093179199
1.46,0.49623539451503934,-0.5204159833555158,0.719084391779842
1.47,0.5378702434815528,-0.4855138966508691,0.7245882573324078
1.48,0.5770318611494937,-0.44726549009126726,0.7300768366468218
1.49,0.6134495530848324,-0.40584698807893443,0.7355488643949655
1.5,0.6468652314099446,-0.3614566887241547,0.7410030805809592
1.51,0.6770352323798643,-0.31431405969568554,0.7464382318759134
1.52,0.703732069049818,-0.2646586826449652,0.7518530729527586
1.53,0.7267461062382017,-0.21274905085844034,0.7572463678180007
1.54,0.745887145321429,-0.158861225892424,0.7626168911372172
1.55,0.7609859068259281,-0.10328736002149662,0.7679634295511021
1.56,0.7718953993063842,-0.04633409237587643,0.7732847829788574
1.57,0.7784921636156639,0.011679172353178474,0.7785797659057502
1.58,0.7806773823774975,0.07042209280642646,0.7838472086516725
1.59,0.7783778452638873,0.12955531671753134,0.7890859586175843
1.6,0.7715467615505842,0.18873249197917707,0.7942948815067765
1.61,0.7601644123702893,0.24760235069234274,0.7994728625179477
1.62,0.7442386360982731,0.3058108531966376,0.8046188075071781
1.6300000000000001,0.7238051413819832,0.36300337848532976,0.8097316441159726
1.6400000000000001,0.6989276434574525,0.4188269469059313,0.8148103228626473
1.6500000000000001,0.6696978205729053,0.47293246064097405,0.8198538181944545
1.6600000000000001,0.6362350885553817,0.5249769471582432,0.8248611294979677
1.67,0.598686192800567,0.5746257906187686,0.8298312820653863
1.68,0.5572246182300672,0.6215549361370328,0.8347633280145667
1.69,0.5120498190346251,0.6654530518030104,0.8396563471607491
1.7,0.46338627129655396,0.7060236335008192,0.844509447838106
1.71,0.4114823528502065,0.7429870377940427,0.8493217676694199
1.72,0.3566090559858396,0.7760824284924068,0.8540924742823716
1.73,0.2990585398200795,0.8050696229667804,0.858820765971103
1.74,0.23914253033582314,0.8297308248368688,0.8635058723019148
1.75,0.17719057722654383,0.8498722303150456,0.8681470546621383
1.76,0.11354817775566296,0.8653254962462723,0.8727436067514268
1.77,0.04857477885235728,0.8759490587329006,0.8772948550148975
1.78,-0.017358330397160032,0.8816292921685156,0.8818001590177532
1.79,-0.08387022284672706,0.8822814995203054,0.8862589117612067
1.8,-0.15057262018985046,0.8778507257875202,0.8906705399397203
1.81,-0.21707224819998494,0.8683123877166068,0.8950345041397626
1.82,-0.28297324527272033,0.8536727140632309,0.8993502989804684
1.83,-0.3478796087580899,0.8339689919488193,0.9036174531967671
1.84,-0.4113976632059413,0.8092696161552885,0.9078355296657192
1.85,-0.47313853439286185,0.7796739395267607,0.9120041253769656
1.86,-0.5327206128577172,0.7453119239915974,0.9161228713483571
1.87,-0.5897719906457732,0.7063435930720994,0.9201914324879805
1.8800000000000001,-0.6439328550490486,0.6629582881028201,0.924209507403944
1.8900000000000001,-0.6948578233325483,0.6153737317216692,0.9281768281634162
1.9000000000000001,-0.7422182027510189,0.5638349035210273,0.9320931600025391
1.9100000000000001,-0.785704160586664,0.5086127340392959,0.9359583009889499
1.92,-0.8250267894718359,0.450002624527271,0.9397720816387541
1.93,-0.8599200538982426,0.38832280112937295,0.9435343644898786
1.94,-0.8901426045510858,0.32391251326841664,0.9472450436338281
1.95,-0.9154794479374427,0.2571300871060417,0.9509040442079345
1.96,-0.9357434596971119,0.18835084596143856,0.9545113218502492
1.97,-0.9507767309844491,0.11796491050148948,0.9580668621192886
1.98,-0.9604517383841967,0.046374892359383205,0.9615706798808759
1.99,-0.9646723289652778,-0.02600650440965993,0.9650228186643581
2.0,-0.9633745132758182,-0.09875895897283009,0.9684233499904971
2.0100000000000002,-0.956527060331761,-0.17145707084940265,0.9717723726733424
2.02,-0.9441318899415025,-0.24367294246399546,0.9750700120984006
2.0300000000000002,-0.9262242590309505,-0.3149787907233812,0.9783164194794018
2.04,-0.9028727399780246,-0.3849495709888377,0.9815117710959538
2.05,-0.8741789903235606,-0.4531655966996645,0.9846562675143459
2.06,-0.8402773145874679,-0.5192151378992287,0.9877501327937352
2.07,-0.8013340202754993,-0.5826969820223872,0.9907936136799089
2.08,-0.7575465715038942,-0.6432229405212456,0.9937869787887655
2.09,-0.7091425449874078,-0.7004202852330802,0.9967305177816154
2.1,-0.6563783944220147,-0.753934098827245,0.9996245405343309
2.11,-0.599538030538348,-0.8034295242036938,1.0024693763023262
2.12,-0.5389312252975318,-0.8485938983503472,1.0052653728832692
2.13,-0.4748918498397035,-0.8891387568952996,1.0080128957793617
2.14,-0.40777595686986745,-0.9248016964075326,1.010712327360949
2.15,-0.3379597191689502,-0.9553480824005797,1.013364066033141
2.16,-0.26583723684372057,-0.9805725919711725,1.0159685254070463
2.17,-0.19181822677186988,-1.0003005810525079,1.0185261334771383
2.18,-0.11632560845287582,-1.0143892673722348,1.0210373318061936
2.19,-0.03979300113679213,-1.0227287213710463,1.0235025747191493
2.2,0.037337852332053334,-1.0252426585510188,1.0259223285071493
2.21,0.11461971905450406,-1.0218890279755193,1.0282970706429564
2.22,0.19160255073465016,-1.0126603929263105,1.0306272890088317
2.23,0.2678361829336933,-0.997584101030033,1.032913481137888
2.24,0.3428730422438279,-0.9767222424870591,1.035156153469846
2.25,0.4162708446592902,-0.9501713963622901,1.0373558206220386
2.2600000000000002,0.4875952684803023,-0.9180621662213508,1.039513004676429
2.27,0.5564225852489766,-0.8805585077084278,1.0416282344833248
2.2800000000000002,0.6223422324828122,-0.8378568519554834,1.0437020449824
2.29,0.6849593123390343,-0.7901850299786789,1.0457349765415558
2.3000000000000003,0.743897000808899,-0.7378010044487581,1.0477275743140826
2.31,0.7987988526018309,-0.680991416410332,1.0496803876145118
2.32,0.8493309875309251,-0.6200699556632607,1.0515939693134868
2.33,0.8951841449494385,-0.5553755646007998,1.0534688752519055
2.34,0.9360755936074454,-0.487270486317432,1.0553056636745384
2.35,0.9717508851933679,-0.41613816874832604,1.057104894683259
2.36,1.0019854407907625,-0.3423810374766295,1.0588671297099708
2.37,1.0265859605102563,-0.2664181506392652,1.0605929310092594
2.38,1.0453916476433047,-0.18868275007205926,1.062282861170761
2.39,1.0582752398215394,-0.10961972345690217,1.063937482651168
2.4,1.0651438408457672,-0.029682992763838303,1.0655573573257757
2.41,1.0659395480647413,0.050667155283340676,1.0671430460594171
2.42,1.0606398714281489,0.13096678065049155,1.0686951082965965
2.43,1.0492579416031502,0.21075102703745796,1.0702141016706064
2.44,1.031842505821542,0.28955686807419717,1.07170058163137
2.45,1.0084777114074146,0.3669258461783032,1.0731551010917295
2.46,0.9792826782153008,0.44240678764200747,1.0745782100918726
2.47,0.9444108624785569,0.5155584776741662,1.07597045548156
2.48,0.9040492158195311,0.5859522793777916,1.077332380619806
2.49,0.8584171443994892,0.6531746809944419,1.078664525091636
2.5,0.8077652743800816,0.7168297561907846,1.0799674244415283
2.5100000000000002,0.752374031022323,0.7765415226968944,1.0812416099231432
2.52,0.6925520398568948,0.8319561852268124,1.082487608264915
2.5300000000000002,0.6286343594146419,0.8827442493155778,1.083705941451084
2.54,0.5609805560023464,0.9286024934888597,1.084897126517731
2.5500000000000003,0.48997263194051377,0.9692557880365646,1.0860616753633727
2.56,0.4160128195417032,1.004458749585047,1.0872000945736686
2.57,0.3395212538950232,1.0339972216481206,1.0883128852597865
2.58,0.2609335382303777,1.0576895723789346,1.0894005429099793
2.59,0.18069821626098168,1.0753878018365968,1.0904635572539085
2.6,0.09927416644114016,1.0869784522166308,1.0915024121392702
2.61,0.0171279335254073,1.0923833156661065,1.0925175854202656
2.62,-0.06526898682735845,1.0915599355055992,1.0935095488574655
2.63,-0.1474428943976752,1.084501897903873,1.0944787680286294
2.64,-0.22892064552045538,1.0712389122900972,1.0954257022500304
2.65,-0.30923241272147306,1.051836680035202,1.0963508045078543
2.66,-0.38791442664760917,1.0263965521813376,1.0972545213992426
2.67,-0.46451168418073385,0.9950549782390238,1.098137293082557
2.68,-0.5385806068369888,0.9579827492982423,1.0989995532364507
2.69,-0.6096916338580287,0.9153840399053099,1.0998417290273355
2.7,-0.6774317347964519,0.8674952543348947,1.1006642410848524
2.71,-0.7414068268816715,0.8145836840292242,1.1014675034849517
2.72,-0.80124408302181,0.7569459840778029,1.1022519237402013
2.73,-0.8565941169483359,0.6949064776645119,1.1030179027969573
2.74,-0.9071330327391188,0.6288152984087885,1.103765835039029
2.75,-0.9525643267579604,0.5590463814679949,1.104496108297492
2.7600000000000002,-0.9926206309196309,0.4859953151437578,1.1052091038663074
2.77,-1.027065287123817,0.41007706554105516,1.1059051965234143
2.7800000000000002,-1.0556937436936114,0.3317235875606212,1.1065847545569754
2.79,-1.0783347656983822,0.25138133615874625,1.1072481397964693
2.8000000000000003,-1.0948514521309056,0.16950869238014266,1.1078957076483231
2.81,-1.1051420540381263,0.08657331915608446,1.108527807135802
2.82,-1.1091405888672292,0.0030494622588550374,1.1091447809428723
2.83,-1.1068172474770774,-0.08058478788748372,1.109746965461769
2.84,-1.0981785914725881,-0.1638502576224803,1.1103346908440135
2.85,-1.0832675397392726,-0.24626945864837513,1.1109082810546245
2.86,-1.0621631442799062,-0.32736934773858817,1.1114680539292912
2.87,-1.0349801566780346,-0.40668406154265513,1.1120143212342721
2.88,-1.0018683877267334,-0.4837576106286257,1.1125473887288042
2.89,-0.9630118639587282,-0.5581465171495148,1.1130675562298085
2.9,-0.9186277859887801,-0.6294223808560228,1.1135751176786917
2.91,-0.8689652947244239,-0.6971743586013432,1.1140703612100535
2.92,-0.8143040526101564,-0.7610115429928895,1.1145535692221091
2.93,-0.7549526481366936,-0.820565226437134,1.1150250184486585
2.94,-0.6912468328648576,-0.8754910374939633,1.115484980032431
2.95,-0.623547601177252,-0.9254709372020249,1.1159337195996453
2.96,-0.5522391238746569,-0.9702150638521174,1.1163714973356391
2.97,-0.47772654757290767,-1.0094634155669535,1.116798568061416
2.98,-0.4004336726251976,-1.0429873609874774,1.11721518131098
2.99,-0.32080052298990536,-1.0705909693628493,1.1176215814093258
3.0,-0.239280822081319,-1.0921121523874315,1.118018007550961
3.0100000000000002,-0.15633938917654344,-1.107423611217561,1.1184046938788474
3.02,-0.07244947140346054,-1.1164335832272758,1.1187818695636498
3.0300000000000002,0.011909973300631913,-1.1190863842189644,1.1191497588831878
3.04,0.09625702659414624,-1.115362742985467,1.1195085813019974
3.0500000000000003,0.18010957764891916,-1.1052799263176827,1.1198585515509063
3.06,0.2629880926349997,-1.088891653759341,1.1201998797065404
3.0700000000000003,0.34441836982438734,-1.0662878026213451,1.1205327712706779
3.08,0.4239342644546411,-1.037593904975061,1.1208574272493776
3.09,0.5010803676733806,-1.0029704395401804,1.12117404423181
3.1,0.5754146241547368,-0.9626119225615029,1.1214828144687237
3.11,0.6465108733371581,-0.9167458029234229,1.1217839259504863
3.12,0.7139612996765009,-0.8656311678744725,1.1220775624846446
3.13,0.7773787778364211,-0.8095572668205762,1.1223639037729471
3.14,0.8363990993466291,-0.748841861688517,1.1226431254877822
3.15,0.8906830679450435,-0.6838294133545667,1.1229153993479855
3.16,0.9399184515782721,-0.6148891145716571,1.123180893193974
3.17,0.983821779861794,-0.5424127807065311,1.1234397710621695
3.18,1.0221399766919006,-0.4668126104110425,1.1236921932586748
3.19,1.054651818650767,-0.3885188290945656,1.1239383164321708
3.2,1.0811692108484678,-0.3079772287331414,1.1241782936460054
3.21,1.1015382728955778,-0.22564661814174516,1.1244122744494471
3.22,1.1156402287911542,-0.14199619834559768,1.1246404049480798
3.23,1.1233920956371388,-0.05750287811189238,1.1248628278733162
3.24,1.1247471672450655,0.027351454957697835,1.125079682651012
3.25,1.1196952898778045,0.1120826921227226,1.125291105469166
3.2600000000000002,1.1082629285611842,0.19620727417592576,1.1254972293446837
3.27,1.0905130236008718,0.2792449592092053,1.1256981841892018
3.2800000000000002,1.0665446381420156,0.3607215716118716,1.1258940968739561
3.29,1.0364923988059762,0.4401717165508723,1.1260850912936855
3.3000000000000003,1.0005257326231722,0.5171414443840824,1.1262712884295643
3.31,0.9588479046468844,0.5911908497480757,1.1264528064111574
3.3200000000000003,0.9116948617731413,0.661896590439274,1.1266297605773972
3.33,0.8593338894000598,0.7288543116698327,1.1268022635365709
3.34,0.8020620886299248,0.7916809618243682,1.126970425225327
3.35,0.7402046827427672,0.8500169864675187,1.1271343529666915
3.36,0.6741131626454121,0.903528388051759,1.1272941515271024
3.37,0.604163281919373,0.9519086395458293,1.127449923172457
3.38,0.5307529129493408,0.9948804410421546,1.1276017677231809
3.39,0.45429977640648833,1.0321973093019208,1.127749782608319
3.4,0.37523905708288324,1.0636449911538606,1.1278940629186534
3.41,0.29402091972089,1.0890426926718044,1.1280347014588568
3.42,0.21110793905087422,1.1082441171108963,1.128171788798682
3.43,0.12697245873858454,1.121138305677008,1.1283054133231984
3.44,0.04209389434752782,1.1276502763320702,1.1284356612820843
3.45,-0.04304400426080658,1.127741456993304,1.1285626168379779
3.46,-0.1279559154366496,1.121409910660093,1.1286863621138996
3.47,-0.212157717369447,1.1086903511917732,1.1288069772397544
3.48,-0.29516925299131647,1.0896539496561317,1.128924540397922
3.49,-0.37651707235541837,1.0644079323650864,1.1290391278679466
3.5,-0.4557371368191806,1.0330949729040195,1.1291508140703355
3.5100000000000002,-0.5323774695827422,0.995892381637806,1.1292596716094776
3.52,-0.6060007374415532,0.9530110973329653,1.1293657713156924
3.5300000000000002,-0.6761867490070017,0.9046944866650292,1.1294691822864218
3.54,-0.74253485512796,0.8512169584766863,1.1295699719265742
3.5500000000000003,-0.8046662378064886,0.7928824007093191,1.1296682059880334
3.56,-0.8622260745393933,0.7300224489421622,1.1297639486083468
3.5700000000000003,-0.9148855657302397,0.6629945964337336,1.1298572623485985
3.58,-0.9623438135996994,0.5921801564639566,1.1299482082304875
3.59,-1.0043295418712508,0.5179820886173604,1.1300368457726144
3.6,-1.0406026464194347,0.4408227014231488,1.1301232330259976
3.61,-1.0709555680338538,0.36114124447233703,1.1302074266088251
3.62,-1.0952144794683967,0.27939140376159705,1.1302894817404552
3.63,-1.1132402800059509,0.19603871456433591,1.1303694522746823
3.64,-1.1249293918680914,0.11155790659874983,1.1304473907322752
3.65,-1.1302143539306118,0.026430196647482945,1.130523348332804
3.66,-1.1290642093628593,-0.058859455918093315,1.1305973750257658
3.67,-1.1214846849850297,-0.1438251150457654,1.1306695195210221
3.68,-1.1075181613261775,-0.2279826395584765,1.1307398293185604
3.69,-1.0872434335599144,-0.3108524445435886,1.130808350737594
3.7,-1.0607752646878057,-0.3919622368199512,1.130875128945006
3.71,-1.0282637335255294,-0.47084970887655014,1.1309402079831599
3.72,-0.9898933812171768,-0.5470651759147139,1.1310036307970774
3.73,-0.9458821611519962,-0.6201741409516502,1.1310654392610042
3.74,-0.8964801982788495,-0.6897597733546107,1.1311256742043694
3.75,-0.8419683649003051,-0.7554252866698703,1.1311843754371562
3.7600000000000002,-0.7826566810744172,-0.8167962021861256,1.131241581774689
3.77,-0.718882548751914,-0.8735224853245758,1.131297331061853
3.7800000000000002,-0.6510088297240271,-0.925280542674118,1.1313516601967566
3.79,-0.5794217783461586,-0.9717750682856119,1.1314046051538462
3.8000000000000003,-0.5045288408299439,-1.012740728699514,1.131456201006486
3.81,-0.4267563336563068,-1.0479436771014274,1.1315064819490137
3.8200000000000003,-0.3465470143505239,-1.0771828879750118,1.1315554813182822
3.83,-0.2643575584731751,-1.100291304645696,1.1316032316146971
3.84,-0.18065595721470218,-1.1171367931758702,1.1316497645227641
3.85,-0.09591885043307952,-1.1276228971766529,1.1316951109311517
3.86,-0.010628810341265255,-1.131689389236592,1.1317393009522825
3.87,0.07472840866843662,-1.1293126158273494,1.1317823639414637
3.88,0.15966663838379822,-1.1205056337238644,1.1318243285155614
3.89,0.24370206753376655,-1.1053181371650462,1.1318652225712391
3.9,0.32635599915627767,-1.083836176173883,1.1319050733027556
3.91,0.4071575788549802,-1.0561816676462195,1.1319439072193456
3.92,0.4856464783937797,-1.0225117019985421,1.1319817501621814
3.93,0.5613755193334333,-0.9830176493302072,1.1320186273209325
3.94,0.6339132217568806,-0.9379240701980058,1.1320545632499264
3.95,0.7028462635576331,-0.8874874372142932,1.132089581883925
3.96,0.7677818362759117,-0.8319946747577558,1.1321237065535175
3.97,0.8283498840574108,-0.771761525122138,1.132156960000147
3.98,0.8842052129762074,-0.7071307504169814,1.1321893643907734
3.99,0.9350294587026129,-0.6384701804700262,1.1322209413321807
4.0,0.9805329013044853,-0.566170617858068,1.1322517118849404
4.01,1.0204561168420463,-0.49064361200674345,1.1322816965770364
4.0200000000000005,1.0545714563466404,-0.4123191150453339,1.1323109154171576
4.03,1.0826843437578102,-0.3316430327759592,1.1323393879076697
4.04,1.1046343854249356,-0.2490746847136741,1.1323671330572702
4.05,1.1202962848536262,-0.1650841876715753,1.132394169393335
4.0600000000000005,1.129580557486932,-0.08014977780013366,1.1324205149739643
4.07,1.132434041450934,0.005244913659879363,1.132446187399735
4.08,1.1288402013568937,0.0906136153882998,1.1324712038251616
4.09,1.118819223431266,0.17547018606297202,1.132495580969884
4.1,1.1024279014337846,0.2593313837209631,1.132519335129572
4.11,1.0797593140157549,0.34171961862547773,1.1325424821865693
4.12,1.0509422953588334,0.42216567395480453,1.1325650376202718
4.13,1.0161407021121878,0.5002113788133995,1.132587016517253
4.14,0.9755524808062874,0.5754122183372675,1.132608433581137
4.15,0.9294085410580937,0.6473398660245827,1.1326293031422323
4.16,0.8779714409885983,0.7155846238659449,1.1326496391669232
4.17,0.8215338923432329,0.7797577563742739,1.132669455266833
4.18,0.7604170938325249,0.8394937052190943,1.132688764707758
4.19,0.694968902188679,0.8944521718504164,1.1327075804183817
4.2,0.6255618513579455,0.9443200562496951,1.1327259149987732
4.21,0.5525910311134287,0.988813240765154,1.1327437807286733
4.22,0.47647183717348407,1.0276782088714358,1.1327611895755776
4.23,0.39763760564248346,1.0606934896340416,1.1327781532026153
4.24,0.31653714524933585,1.0876709196520022,1.132794682976236
4.25,0.23363218144099257,1.1084567152920168,1.1328107899737025
4.26,0.14939472688992503,1.1229323491079877,1.1328264849903973
4.2700000000000005,0.06430439339339021,1.1310152254553079,1.1328417785469482
4.28,-0.021154339524186785,1.132659151453073,1.132856680896176
4.29,-0.10649488374808166,1.1278546006130754,1.1328712020298677
4.3,-0.19123131373406416,1.1166287676353568,1.132885351685382
4.3100000000000005,-0.2748811339095971,1.0990454140595272,1.1328991393520886
