time,x1,x2,y1,y2,v1,v2
0.9500000000000001,0.22561615323534098,0.22561615323534098,0.22561615323534098,0.22561615323534098,0.14677727134076757,0.14677727134076757
0.96,0.22474032047418216,0.22474032047418216,0.22474032047418216,0.22474032047418216,0.1475656601597133,0.1475656601597133
0.97,0.22387761823774557,0.22387761823774557,0.22387761823774557,0.22387761823774557,0.148337406762858,0.148337406762858
0.98,0.22302809080533795,0.22302809080533795,0.22302809080533795,0.22302809080533795,0.14909280887760687,0.14909280887760687
0.99,0.22219176491313733,0.22219176491313733,0.22219176491313733,0.22219176491313733,0.14983216169688418,0.14983216169688418
1.0,0.22136865093350488,0.22136865093350488,0.22136865093350488,0.22136865093350488,0.15055575772904672,0.15055575772904672
1.01,0.22055874399104225,0.22055874399104225,0.22055874399104225,0.22055874399104225,0.1512638866610913,0.1512638866610913
1.02,0.21976202501852515,0.21976202501852515,0.21976202501852515,0.21976202501852515,0.15195683523439082,0.15195683523439082
1.03,0.2189784617556941,0.2189784617556941,0.2189784617556941,0.2189784617556941,0.15263488713223217,0.15263488713223217
1.04,0.21820800969374085,0.21820800969374085,0.21820800969374085,0.21820800969374085,0.1532983228784668,0.1532983228784668
1.05,0.21745061296819307,0.21745061296819307,0.21745061296819307,0.21745061296819307,0.15394741974661952,0.15394741974661952
1.06,0.2167062052027705,0.2167062052027705,0.2167062052027705,0.2167062052027705,0.15458245167883525,0.15458245167883525
1.07,0.21597471030666252,0.21597471030666252,0.21597471030666252,0.21597471030666252,0.1552036892140746,0.1552036892140746
1.08,0.21525604322755904,0.21525604322755904,0.21525604322755904,0.21525604322755904,0.15581139942500047,0.15581139942500047
1.09,0.21455011066265547,0.21455011066265547,0.21455011066265547,0.21455011066265547,0.15640584586302606,0.15640584586302606
1.1,0.21385681172974486,0.21385681172974486,0.21385681172974486,0.21385681172974486,0.15698728851102234,0.15698728851102234
1.11,0.21317603860040904,0.21317603860040904,0.21317603860040904,0.21317603860040904,0.15755598374320956,0.15755598374320956
1.12,0.212507677097224,0.212507677097224,0.212507677097224,0.212507677097224,0.15811218429178156,0.15811218429178156
1.1300000000000001,0.2118516072568015,0.2118516072568015,0.2118516072568015,0.2118516072568015,0.15865613921983598,0.15865613921983598
1.1400000000000001,0.2112077038604016,0.2112077038604016,0.2112077038604016,0.2112077038604016,0.15918809390020563,0.15918809390020563
1.1500000000000001,0.21057583693376722,0.21057583693376722,0.21057583693376722,0.21057583693376722,0.1597082899998076,0.1597082899998076
1.16,0.2099558722177508,0.2099558722177508,0.2099558722177508,0.2099558722177508,0.1602169654691472,0.1602169654691472
1.17,0.2093476716112284,0.2093476716112284,0.2093476716112284,0.2093476716112284,0.16071435453663324,0.16071435453663324
1.18,0.208751093587723,0.208751093587723,0.208751093587723,0.208751093587723,0.1612006877073792,0.1612006877073792
1.19,0.20816599358709068,0.20816599358709068,0.20816599358709068,0.20816599358709068,0.16167619176618264,0.16167619176618264
1.2,0.2075922243835561,0.2075922243835561,0.2075922243835561,0.2075922243835561,0.16214108978439173,0.16214108978439173
1.21,0.20702963643132313,0.20702963643132313,0.20702963643132313,0.20702963643132313,0.16259560113038338,0.16259560113038338
1.22,0.20647807818892458,0.20647807818892458,0.20647807818892458,0.20647807818892458,0.16303994148339276,0.16303994148339276
1.23,0.20593739642341946,0.20593739642341946,0.20593739642341946,0.20593739642341946,0.16347432285044808,0.16347432285044808
1.24,0.2054074364954919,0.2054074364954919,0.2054074364954919,0.2054074364954919,0.1638989535861778,0.1638989535861778
1.25,0.2048880426264535,0.2048880426264535,0.2048880426264535,0.2048880426264535,0.16431403841527092,0.16431403841527092
1.26,0.20437905814810273,0.20437905814810273,0.20437905814810273,0.20437905814810273,0.16471977845738275,0.16471977845738275
1.27,0.20388032573634743,0.20388032573634743,0.20388032573634743,0.20388032573634743,0.16511637125428996,0.16511637125428996
1.28,0.2033916876294521,0.2033916876294521,0.2033916876294521,0.2033916876294521,0.16550401079911053,0.16550401079911053
1.29,0.20291298583172943,0.20291298583172943,0.20291298583172943,0.20291298583172943,0.16588288756741396,0.16588288756741396
1.3,0.20244406230345496,0.20244406230345496,0.20244406230345496,0.20244406230345496,0.1662531885500571,0.1662531885500571
1.31,0.2019847591377448,0.2019847591377448,0.2019847591377448,0.2019847591377448,0.16661509728759108,0.16661509728759108
1.32,0.20153491872510057,0.20153491872510057,0.20153491872510057,0.20153491872510057,0.16696879390609262,0.16696879390609262
1.33,0.2010943839062899,0.2010943839062899,0.2010943839062899,0.2010943839062899,0.1673144551542827,0.1673144551542827
1.34,0.20066299811419835,0.20066299811419835,0.20066299811419835,0.20066299811419835,0.16765225444180276,0.16765225444180276
1.35,0.20024060550525632,0.20024060550525632,0.20024060550525632,0.20024060550525632,0.16798236187852672,0.16798236187852672
1.36,0.19982705108101462,0.19982705108101462,0.19982705108101462,0.19982705108101462,0.168304944314794,0.168304944314794
1.37,0.19942218080041405,0.19942218080041405,0.19942218080041405,0.19942218080041405,0.16862016538245622,0.16862016538245622
1.3800000000000001,0.1990258416832664,0.1990258416832664,0.1990258416832664,0.1990258416832664,0.1689281855366358,0.1689281855366358
1.3900000000000001,0.19863788190543863,0.19863788190543863,0.19863788190543863,0.19863788190543863,0.1692291620981021,0.1692291620981021
1.4000000000000001,0.1982581508862072,0.1982581508862072,0.1982581508862072,0.1982581508862072,0.16952324929617546,0.16952324929617546
1.41,0.197886499368226,0.197886499368226,0.197886499368226,0.197886499368226,0.1698105983120758,0.1698105983120758
1.42,0.19752277949052865,0.19752277949052865,0.19752277949052865,0.19752277949052865,0.1700913573226373,0.1700913573226373
1.43,0.19716684485496508,0.19716684485496508,0.19716684485496508,0.19716684485496508,0.17036567154431623,0.17036567154431623
1.44,0.19681855058645137,0.19681855058645137,0.19681855058645137,0.19681855058645137,0.1706336832774227,0.1706336832774227
1.45,0.19647775338739315,0.19647775338739315,0.19647775338739315,0.19647775338739315,0.170895531950513,0.170895531950513
1.46,0.1961443115866239,0.1961443115866239,0.1961443115866239,0.1961443115866239,0.17115135416488178,0.17115135416488178
1.47,0.1958180851831824,0.1958180851831824,0.1958180851831824,0.1958180851831824,0.17140128373909921,0.17140128373909921
1.48,0.19549893588523648,0.19549893588523648,0.19549893588523648,0.19549893588523648,0.17164545175354004,0.17164545175354004
1.49,0.1951867271444453,0.1951867271444453,0.1951867271444453,0.1951867271444453,0.171883986594857,0.171883986594857
1.5,0.19488132418603574,0.19488132418603574,0.19488132418603574,0.19488132418603574,0.1721170140003529,0.1721170140003529
1.51,0.19458259403485595,0.19458259403485595,0.19458259403485595,0.19458259403485595,0.17234465710220973,0.17234465710220973
1.52,0.19429040553765412,0.19429040553765412,0.19429040553765412,0.19429040553765412,0.17256703647153618,0.17256703647153618
1.53,0.19400462938181806,0.19400462938181806,0.19400462938181806,0.19400462938181806,0.17278427016219736,0.17278427016219736
1.54,0.1937251381107991,0.1937251381107991,0.1937251381107991,0.1937251381107991,0.17299647375439356,0.17299647375439356
1.55,0.19345180613643148,0.19345180613643148,0.19345180613643148,0.19345180613643148,0.17320376039795762,0.17320376039795762
1.56,0.19318450974834772,0.19318450974834772,0.19318450974834772,0.19318450974834772,0.17340624085534237,0.17340624085534237
1.57,0.19292312712067974,0.19292312712067974,0.19292312712067974,0.19292312712067974,0.17360402354427243,0.17360402354427243
1.58,0.19266753831622532,0.19266753831622532,0.19266753831622532,0.19266753831622532,0.1737972145800365,0.1737972145800365
1.59,0.19241762528825,0.19241762528825,0.19241762528825,0.19241762528825,0.1739859178173984,0.1739859178173984
1.6,0.19217327188008507,0.19217327188008507,0.19217327188008507,0.19217327188008507,0.1741702348921069,0.1741702348921069
1.61,0.19193436382267462,0.19193436382267462,0.19193436382267462,0.19193436382267462,0.1743502652619867,0.1743502652619867
1.62,0.19170078873021482,0.19170078873021482,0.19170078873021482,0.19170078873021482,0.17452610624759357,0.17452610624759357
1.6300000000000001,0.19147243609402226,0.19147243609402226,0.19147243609402226,0.19147243609402226,0.17469785307241978,0.17469785307241978
1.6400000000000001,0.19124919727475992,0.19124919727475992,0.19124919727475992,0.19124919727475992,0.1748655989026358,0.1748655989026358
1.6500000000000001,0.19103096549314252,0.19103096549314252,0.19103096549314252,0.19103096549314252,0.17502943488635705,0.17502943488635705
1.6600000000000001,0.1908176358192361,0.1908176358192361,0.1908176358192361,0.1908176358192361,0.1751894501924249,0.1751894501924249
1.67,0.1906091051604607,0.1906091051604607,0.1906091051604607,0.1906091051604607,0.17534573204869303,0.17534573204869303
1.68,0.1904052722483984,0.1904052722483984,0.1904052722483984,0.1904052722483984,0.1754983657798107,0.1754983657798107
1.69,0.19020603762450397,0.19020603762450397,0.19020603762450397,0.19020603762450397,0.17564743484449657,0.17564743484449657
1.7,0.1900113036248089,0.1900113036248089,0.1900113036248089,0.1900113036248089,0.17579302087229665,0.17579302087229665
1.71,0.1898209743637055,0.1898209743637055,0.1898209743637055,0.1898209743637055,0.17593520369982177,0.17593520369982177
1.72,0.1896349557168921,0.1896349557168921,0.1896349557168921,0.1896349557168921,0.17607406140646062,0.17607406140646062
1.73,0.18945315530355553,0.18945315530355553,0.18945315530355553,0.18945315530355553,0.17620967034956495,0.17620967034956495
1.74,0.18927548246786394,0.18927548246786394,0.18927548246786394,0.18927548246786394,0.17634210519910484,0.17634210519910484
1.75,0.18910184825983686,0.18910184825983686,0.18910184825983686,0.18910184825983686,0.17647143897179243,0.17647143897179243
1.76,0.18893216541565702,0.18893216541565702,0.18893216541565702,0.18893216541565702,0.17659774306467288,0.17659774306467288
1.77,0.18876634833748396,0.18876634833748396,0.18876634833748396,0.18876634833748396,0.17672108728818273,0.17672108728818273
1.78,0.18860431307282577,0.18860431307282577,0.18860431307282577,0.18860431307282577,0.17684153989867574,0.17684153989867574
1.79,0.18844597729352244,0.18844597729352244,0.18844597729352244,0.18844597729352244,0.17695916763041725,0.17695916763041725
1.8,0.18829126027439025,0.18829126027439025,0.18829126027439025,0.18829126027439025,0.1770740357270483,0.1770740357270483
1.81,0.1881400828715744,0.1881400828715744,0.1881400828715744,0.1881400828715744,0.17718620797252171,0.17718620797252171
1.82,0.18799236750065387,0.18799236750065387,0.18799236750065387,0.18799236750065387,0.17729574672151224,0.17729574672151224
1.83,0.187848038114539,0.187848038114539,0.187848038114539,0.187848038114539,0.17740271292930365,0.17740271292930365
1.84,0.18770702018120147,0.18770702018120147,0.18770702018120147,0.18770702018120147,0.177507166181156,0.177507166181156
1.85,0.1875692406612716,0.1875692406612716,0.1875692406612716,0.1875692406612716,0.17760916472115645,0.17760916472115645
1.86,0.18743462798553748,0.18743462798553748,0.18743462798553748,0.18743462798553748,0.1777087654805576,0.1777087654805576
1.87,0.18730311203237734,0.18730311203237734,0.18730311203237734,0.18730311203237734,0.17780602410560742,0.17780602410560742
1.8800000000000001,0.18717462410515434,0.18717462410515434,0.18717462410515434,0.18717462410515434,0.1779009949848751,0.1779009949848751
1.8900000000000001,0.18704909690960134,0.18704909690960134,0.18704909690960134,0.18704909690960134,0.1779937312760779,0.1779937312760779
1.9000000000000001,0.18692646453122136,0.18692646453122136,0.18692646453122136,0.18692646453122136,0.17808428493241313,0.17808428493241313
1.9100000000000001,0.18680666241272742,0.18680666241272742,0.18680666241272742,0.18680666241272742,0.17817270672840121,0.17817270672840121
1.92,0.1866896273315437,0.1866896273315437,0.1866896273315437,0.1866896273315437,0.17825904628524447,0.17825904628524447
1.93,0.18657529737738887,0.18657529737738887,0.18657529737738887,0.18657529737738887,0.17834335209570745,0.17834335209570745
1.94,0.18646361192996017,0.18646361192996017,0.18646361192996017,0.18646361192996017,0.17842567154852426,0.17842567154852426
1.95,0.18635451163673633,0.18635451163673633,0.18635451163673633,0.18635451163673633,0.17850605095233862,0.17850605095233862
1.96,0.18624793839091522,0.18624793839091522,0.18624793839091522,0.18624793839091522,0.1785845355591826,0.1785845355591826
1.97,0.18614383530950118,0.18614383530950118,0.18614383530950118,0.18614383530950118,0.17866116958749992,0.17866116958749992
1.98,0.1860421467115561,0.1860421467115561,0.1860421467115561,0.1860421467115561,0.17873599624471992,0.17873599624471992
1.99,0.18594281809662674,0.18594281809662674,0.18594281809662674,0.18594281809662674,0.17880905774938827,0.17880905774938827
2.0,0.18584579612335972,0.18584579612335972,0.18584579612335972,0.18584579612335972,0.17888039535286065,0.17888039535286065
2.0100000000000002,0.1857510285883151,0.1857510285883151,0.1857510285883151,0.1857510285883151,0.17895004936056563,0.17895004936056563
2.02,0.18565846440498793,0.18565846440498793,0.18565846440498793,0.18565846440498793,0.17901805915284313,0.17901805915284313
2.0300000000000002,0.18556805358304648,0.18556805358304648,0.18556805358304648,0.18556805358304648,0.17908446320536459,0.17908446320536459
2.04,0.18547974720779548,0.18547974720779548,0.18547974720779548,0.18547974720779548,0.1791492991091414,0.1791492991091414
2.05,0.18539349741987068,0.18539349741987068,0.18539349741987068,0.18539349741987068,0.17921260359012794,0.17921260359012794
2.06,0.18530925739517204,0.18530925739517204,0.18530925739517204,0.18530925739517204,0.17927441252842538,0.17927441252842538
2.07,0.18522698132504045,0.18522698132504045,0.18522698132504045,0.18522698132504045,0.17933476097709286,0.17933476097709286
2.08,0.1851466243966834,0.1851466243966834,0.1851466243966834,0.1851466243966834,0.17939368318057233,0.17939368318057233
2.09,0.18506814277385378,0.18506814277385378,0.18506814277385378,0.18506814277385378,0.17945121259273344,0.17945121259273344
2.1,0.18499149357778588,0.18499149357778588,0.18499149357778588,0.18499149357778588,0.17950738189454465,0.17950738189454465
2.11,0.1849166348683915,0.1849166348683915,0.1849166348683915,0.1849166348683915,0.17956222301137706,0.17956222301137706
2.12,0.18484352562571915,0.18484352562571915,0.18484352562571915,0.18484352562571915,0.1796157671299472,0.1796157671299472
2.13,0.18477212573167864,0.18477212573167864,0.18477212573167864,0.18477212573167864,0.1796680447149049,0.1796680447149049
2.14,0.18470239595203267,0.18470239595203267,0.18470239595203267,0.18470239595203267,0.17971908552507265,0.17971908552507265
2.15,0.18463429791865707,0.18463429791865707,0.18463429791865707,0.18463429791865707,0.17976891862934224,0.17976891862934224
2.16,0.18456779411207053,0.18456779411207053,0.18456779411207053,0.18456779411207053,0.1798175724222354,0.1798175724222354
2.17,0.1845028478442345,0.1845028478442345,0.1845028478442345,0.1845028478442345,0.17986507463913376,0.17986507463913376
2.18,0.18443942324162377,0.18443942324162377,0.18443942324162377,0.18443942324162377,0.17991145237118478,0.17991145237118478
2.19,0.18437748522856712,0.18437748522856712,0.18437748522856712,0.18437748522856712,0.17995673207988916,0.17995673207988916
2.2,0.18431699951085864,0.18431699951085864,0.18431699951085864,0.18431699951085864,0.18000093961137595,0.18000093961137595
2.21,0.18425793255963832,0.18425793255963832,0.18425793255963832,0.18425793255963832,0.1800441002103708,0.1800441002103708
2.22,0.1842002515955415,0.1842002515955415,0.1842002515955415,0.1842002515955415,0.18008623853386346,0.18008623853386346
2.23,0.18414392457311582,0.18414392457311582,0.18414392457311582,0.18414392457311582,0.18012737866448025,0.18012737866448025
2.24,0.18408892016550485,0.18408892016550485,0.18408892016550485,0.18408892016550485,0.18016754412356661,0.18016754412356661
2.25,0.18403520774939622,0.18403520774939622,0.18403520774939622,0.18403520774939622,0.180206757883986,0.180206757883986
2.2600000000000002,0.18398275739023315,0.18398275739023315,0.18398275739023315,0.18398275739023315,0.18024504238264008,0.18024504238264008
2.27,0.18393153982768715,0.18393153982768715,0.18393153982768715,0.18393153982768715,0.180282419532716,0.180282419532716
2.2800000000000002,0.1838815264613901,0.1838815264613901,0.1838815264613901,0.1838815264613901,0.18031891073566572,0.18031891073566572
2.29,0.18383268933692343,0.18383268933692343,0.18383268933692343,0.18383268933692343,0.18035453689292297,0.18035453689292297
2.3000000000000003,0.18378500113206186,0.18378500113206186,0.18378500113206186,0.18378500113206186,0.18038931841736297,0.18038931841736297
2.31,0.18373843514327,0.18373843514327,0.18373843514327,0.18373843514327,0.18042327524450996,0.18042327524450996
2.32,0.18369296527244833,0.18369296527244833,0.18369296527244833,0.18369296527244833,0.18045642684349755,0.18045642684349755
2.33,0.18364856601392654,0.18364856601392654,0.18364856601392654,0.18364856601392654,0.18048879222778705,0.18048879222778705
2.34,0.18360521244170158,0.18360521244170158,0.18360521244170158,0.18360521244170158,0.18052038996564845,0.18052038996564845
2.35,0.18356288019691705,0.18356288019691705,0.18356288019691705,0.18356288019691705,0.180551238190409,0.180551238190409
2.36,0.18352154547558158,0.18352154547558158,0.18352154547558158,0.18352154547558158,0.1805813546104741,0.1805813546104741
2.37,0.183481185016523,0.183481185016523,0.183481185016523,0.183481185016523,0.18061075651912517,0.18061075651912517
2.38,0.18344177608957535,0.18344177608957535,0.18344177608957535,0.18344177608957535,0.18063946080409915,0.18063946080409915
2.39,0.18340329648399586,0.18340329648399586,0.18340329648399586,0.18340329648399586,0.18066748395695392,0.18066748395695392
2.4,0.18336572449710842,0.18336572449710842,0.18336572449710842,0.18336572449710842,0.18069484208222433,0.18069484208222433
