time,x,y,radius,mu,omega
0.0,-0.03552566963930737,0.17349421890632688,0.17709409136737927,1.0,6.283185307179586
0.01,-0.046770747933630036,0.17294260563308375,0.17915537308557478,1.0,6.283185307179586
0.02,-0.05808974795776434,0.1716778301483281,0.18123933398198852,1.0,6.283185307179586
0.03,-0.06943840049298426,0.16968832972909212,0.18334617724204988,1.0,6.283185307179586
0.04,-0.08077127441123776,0.16696522752438103,0.18547610620315438,1.0,6.283185307179586
0.05,-0.09204193536139607,0.16350243260103609,0.18762932428468573,1.0,6.283185307179586
0.06,-0.1032031123915698,0.159296730923537,0.1898060349152069,1.0,6.283185307179586
0.07,-0.11420687201293138,0.15434786667105338,0.1920064414567474,1.0,6.283185307179586
0.08,-0.1250047991674061,0.14865861332019994,0.19423074712611352,1.0,6.283185307179586
0.09,-0.1355481845196465,0.14223483395009937,0.19647915491314716,1.0,6.283185307179586
0.1,-0.14578821745308948,0.13508553025747036,0.19875186749585838,1.0,6.283185307179586
0.11,-0.15567618411081433,0.12722287980348582,0.20104908715235778,1.0,6.283185307179586
0.12,-0.16516366978457586,0.11866226105102153,0.20337101566951274,1.0,6.283185307179586
0.13,-0.17420276491997616,0.10942226579056401,0.20571785424825265,1.0,6.283185307179586
0.14,-0.18274627397246263,0.09952469859537234,0.2080898034054482,1.0,6.283185307179586
0.15,-0.19074792631788817,0.08899456299139098,0.2104870628722895,1.0,6.283185307179586
0.16,-0.19816258839293477,0.077860034074769,0.21290983148908804,1.0,6.283185307179586
0.17,-0.2049464762149644,0.06615241735952476,0.21535830709642878,1.0,6.283185307179586
0.18,-0.2110573674080027,0.053906093689759,0.21783268642259757,1.0,6.283185307179586
0.19,-0.21645481184174956,0.04115845010470664,0.2203331649672124,1.0,6.283185307179586
0.2,-0.22110033997390968,0.027949796600657384,0.22285993688098488,1.0,6.283185307179586
0.21,-0.2249576679729019,0.014323268791185674,0.22541319484154188,1.0,6.283185307179586
0.22,-0.2279928986882792,0.0003247165260171648,0.22799312992523746,1.0,6.283185307179586
0.23,-0.23017471753010985,-0.013997421410983932,0.2305999314748869,1.0,6.283185307179586
0.24,-0.2314745823162531,-0.02859225634301124,0.23323378696335637,1.0,6.283185307179586
0.25,-0.23186690614802422,-0.043406602236962924,0.23589488185294438,1.0,6.283185307179586
0.26,-0.23132923238027683,-0.05838514142917678,0.23858339945049215,1.0,6.283185307179586
0.27,-0.22984240076152368,-0.0734706031709187,0.2412995207581637,1.0,6.283185307179586
0.28,-0.2273907038334354,-0.08860395456122554,0.24404342431983875,1.0,6.283185307179586
0.29,-0.22396203269695777,-0.10372460337180978,0.24681528606306466,1.0,6.283185307179586
0.3,-0.21954801127440665,-0.11877061220627916,0.24961527913651707,1.0,6.283185307179586
0.31,-0.21414411822326107,-0.13367892337418139,0.2524435737429223,1.0,6.283185307179586
0.32,-0.20774979568798124,-0.14838559379963298,0.2553003369673993,1.0,6.283185307179586
0.33,-0.2003685441110177,-0.16282603922481256,0.258185732601182,1.0,6.283185307179586
0.34,-0.1920080023632198,-0.1769352869106791,0.26109992096068996,1.0,6.283185307179586
0.35000000000000003,-0.18268001249704627,-0.19064823598119987,0.2640430587019175,1.0,6.283185307179586
0.36,-0.172400668473261,-0.20389992450342975,0.2670152986301189,1.0,6.283185307179586
0.37,-0.16119034826307416,-0.21662580234425882,0.27001678950477326,1.0,6.283185307179586
0.38,-0.14907372878285932,-0.2287620087958232,0.27304767583981704,1.0,6.283185307179586
0.39,-0.1360797831775118,-0.24024565391573757,0.276108097699142,1.0,6.283185307179586
0.4,-0.12224176003107012,-0.25101510248573305,0.27919819048736116,1.0,6.283185307179586
0.41000000000000003,-0.10759714414923446,-0.2610102594532423,0.2823180847358525,1.0,6.283185307179586
0.42,-0.09218759862769986,-0.27017285568523197,0.285467905884103,1.0,6.283185307179586
0.43,-0.07605888799257465,-0.27844673283239313,0.28864777405637676,1.0,6.283185307179586
0.44,-0.05926078227435315,-0.2857781260749155,0.2918578038337481,1.0,6.283185307179586
0.45,-0.04184694195471497,-0.2921159434987213,0.29509810402154296,1.0,6.283185307179586
0.46,-0.023874783805573396,-0.29741204083344897,0.29836877741224865,1.0,6.283185307179586
0.47000000000000003,-0.005405327722012576,-0.30162149027086055,0.30166992054395675,1.0,6.283185307179586
0.48,0.013496975265253622,-0.30470284207489984,0.30500162345442067,1.0,6.283185307179586
0.49,0.032764433526812506,-0.30661837769252637,0.30836396943081673,1.0,6.283185307179586
0.5,0.05232632356319102,-0.30733435307785817,0.31175703475531286,1.0,6.283185307179586
0.51,0.07210911648013044,-0.3068212309512147,0.3151808884465612,1.0,6.283185307179586
0.52,0.09203672167759584,-0.30505390072948535,0.3186355919972437,1.0,6.283185307179586
0.53,0.11203074713171655,-0.3020118848849592,0.32212119910781484,1.0,6.283185307179586
0.54,0.1320107755612578,-0.29767953051642077,0.32563775541660006,1.0,6.283185307179586
0.55,0.1518946556833261,-0.2920461849489959,0.3291852982264234,1.0,6.283185307179586
0.56,0.17159880767720953,-0.28510635421796227,0.3327638562279535,1.0,6.283185307179586
0.5700000000000001,0.19103854189095623,-0.27685984333651587,0.3363734492199745,1.0,6.283185307179586
0.58,0.21012838974291564,-0.26731187729830264,0.3400140878268038,1.0,6.283185307179586
0.59,0.22878244569042178,-0.256473201822323,0.34368577321309773,1.0,6.283185307179586
0.6,0.24691471906051166,-0.2443601629105343,0.3473884967963019,1.0,6.283185307179586
0.61,0.26443949446346365,-0.23099476435700006,0.3511222399570244,1.0,6.283185307179586
