time,y1,y2,x1,x2,v1,v2
0.67,0.7719360716377948,0.0,0.7719360716377948,-0.38580389125698317,0.19941522870260225,0.028445424371480135
0.68,0.7729105206696948,0.0,0.7729105206696948,-0.39916812914299865,0.2032320343221702,0.0282557882090036
0.6900000000000001,0.7735980343592269,0.0,0.7735980343592269,-0.4121554541079735,0.20702989089782037,0.028067416287610242
0.7000000000000001,0.774009440487398,0.0,0.774009440487398,-0.42475460292015066,0.21080701185422973,0.027880300179026173
0.71,0.7741553250142027,0.0,0.7741553250142027,-0.43695558954203056,0.21456169471178418,0.027694431511165997
0.72,0.7740460345329436,0.0,0.7740460345329436,-0.44874964240922416,0.2182923189138003,0.027509801967758225
0.73,0.7736916787875922,0.0,0.7736916787875922,-0.46012914400451255,0.2219973436845946,0.02732640328797317
0.74,0.7731021332490328,0.0,0.7731021332490328,-0.4710875726558597,0.22567530591861457,0.027144227266053346
0.75,0.7722870417461574,0.0,0.7722870417461574,-0.481619446489154,0.22932481810081734,0.026963265750946323
0.76,0.7712558191478976,0.0,0.7712558191478976,-0.49172026946842506,0.23294456625845295,0.026783510645940013
0.77,0.7700176540924042,0.0,0.7700176540924042,-0.5013864794581984,0.23653330794438257,0.026604953908300415
0.78,0.7685815117596986,0.0,0.7685815117596986,-0.5106153982445122,0.24008987025203604,0.026427587548911745
0.79,0.7669561366842396,0.0,0.7669561366842396,-0.5194051834529307,0.24361314786208713,0.026251403631919
0.8,0.7651500556039591,0.0,0.7651500556039591,-0.5277547823036476,0.24710210112090147,0.026076394274372874
0.81,0.7631715803424337,0.0,0.7631715803424337,-0.5356638871454807,0.2505557541507885,0.025902551645877056
0.8200000000000001,0.7610288107209667,0.0,0.7610288107209667,-0.543132892712226,0.25397319299206617,0.025729867968237875
0.8300000000000001,0.7587296374974635,0.0,0.7587296374974635,-0.5501628550464482,0.2573535637769255,0.025558335515116288
0.84,0.7562817453290863,0.0,0.7562817453290863,-0.556755452037363,0.2606960709350624,0.02538794661168218
0.85,0.7536926157557793,0.0,0.7536926157557793,-0.5629129455209869,0.2639999754310226,0.025218693634270963
0.86,0.7509695302018518,0.0,0.7509695302018518,-0.5686381448922203,0.26726459303318767,0.02505056901004249
0.87,0.7481195729929109,0.0,0.7481195729929109,-0.5739343721799701,0.2704892926143121,0.024883565216642207
0.88,0.7451496343855264,0.0,0.7451496343855264,-0.5788054285378231,0.27367349448350275,0.024717674781864592
0.89,0.7420664136071087,0.0,0.7420664136071087,-0.5832555621041472,0.27681666874951627,0.024552890283318828
0.9,0.7388764219035706,0.0,0.7388764219035706,-0.5872894371868226,0.27991833371523356,0.024389204348096702
0.91,0.735585985592436,0.0,0.735585985592436,-0.5909121047290992,0.2829780543031558,0.024226609652442724
0.92,0.7322012491191444,0.0,0.7322012491191444,-0.5941289740143284,0.285995440511751,0.02406509892142644
0.93,0.7287281781143895,0.0,0.7287281781143895,-0.5969457855685413,0.288970145902467,0.02390466492861693
0.9400000000000001,0.7251725624504121,0.0,0.7251725624504121,-0.5993685852210302,0.29190186611721314,0.023745300495759483
0.9500000000000001,0.7215400192942508,0.0,0.7215400192942508,-0.6014036992842475,0.2947903374261011,0.02358699849245442
0.96,0.7178359961560358,0.0,0.7178359961560358,-0.6030577108154571,0.2976353353052221,0.023429751835838057
0.97,0.7140657739304864,0.0,0.7140657739304864,-0.6043374369236674,0.30043667304422755,0.023273553490265803
0.98,0.7102344699298551,0.0,0.7102344699298551,-0.6052499070864367,0.3031942003834693,0.023118396466997364
0.99,0.7063470409066286,0.0,0.7063470409066286,-0.6058023424421766,0.30590780218044517,0.022964273823884048
1.0,0.702408286064378,0.0,0.702408286064378,-0.606002136024582,0.30857739710528637,0.022811178665058156
1.01,0.698422850055213,0.0,0.698422850055213,-0.6058568339067979,0.3112029363650136,0.022659104140624435
1.02,0.6943952259623717,0.0,0.6943952259623717,-0.6053741172238807,0.3137844024562816,0.022508043446353605
1.03,0.6903297582665405,0.0,0.6903297582665405,-0.6045617850430393,0.3163218079463222,0.022357989823377916
1.04,0.6862306457945677,0.0,0.6862306457945677,-0.6034277380520415,0.31881519428179034,0.02220893655788873
1.05,0.6821019446492961,0.0,0.6821019446492961,-0.6019799630370467,0.3212646306252089,0.022060876980836138
1.06,0.6779475711193056,0.0,0.6779475711193056,-0.6002265181219756,0.3236702127187028,0.021913804467630565
1.07,0.6737713045674152,0.0,0.6737713045674152,-0.5981755187423605,0.3260320617747068,0.02176771243784636
1.08,0.6695767902968542,0.0,0.6695767902968542,-0.5958351243274229,0.3283503233933248,0.021622594354927385
1.09,0.6653675423940708,0.0,0.6653675423940708,-0.5932135256649085,0.33062516650601503,0.021478443725894535
1.1,0.6611469465472007,0.0,0.6611469465472007,-0.5903189329239771,0.3328567823452687,0.02133525410105524
1.11,0.6569182628392761,0.0,0.6569182628392761,-0.5871595643121816,0.3350453834399483,0.02119301907371487
1.12,0.6526846285153037,0.0,0.6526846285153037,-0.5837436353432962,0.3371912026359438,0.021051732279890104
1.1300000000000001,0.6484490607223974,0.0,0.6484490607223974,-0.5800793486934543,0.33929449214180624,0.02091138739802417
1.1400000000000001,0.644214459222197,0.0,0.644214459222197,-0.5761748846237406,0.3413555225990102,0.020771978148704007
1.1500000000000001,0.6399836090748564,0.0,0.6399836090748564,-0.5720383919480458,0.34337458217649813,0.020633498294379313
1.16,0.635759183293928,0.0,0.635759183293928,-0.5676779795256409,0.3453519756891539,0.02049594163908345
1.17,0.6315437454715201,0.0,0.6315437454715201,-0.5631017082585524,0.34728802373985235,0.020359302028156227
1.18,0.627339752373146,0.0,0.627339752373146,-0.5583175835744378,0.34918306188473014,0.020223573347968517
1.19,0.6231495565017258,0.0,0.6231495565017258,-0.5533335483762499,0.3510374398213196,0.020088749525648725
1.2,0.6189754086302469,0.0,0.6189754086302469,-0.548157476440562,0.35285152059918895,0.019954824528811067
1.21,0.6148194603026261,0.0,0.6148194603026261,-0.5427971662469846,0.35462567985272936,0.01982179236528566
1.22,0.6106837663023567,0.0,0.6106837663023567,-0.5372603352216563,0.3563603050557287,0.019689647082850422
1.23,0.6065702870885629,0.0,0.6065702870885629,-0.5315546143783209,0.3580557947973729,0.019558382768964752
1.24,0.6024808911991193,0.0,0.6024808911991193,-0.5256875433410214,0.3597125580793141,0.019427993550504986
1.25,0.5984173576205277,0.0,0.5984173576205277,-0.5196665657329477,0.36133101363344616,0.01929847359350162
1.26,0.5943813781242804,0.0,0.5943813781242804,-0.5134990249164602,0.3629115892600267,0.019169817102878274
1.27,0.5903745595694693,0.0,0.5903745595694693,-0.5071921600697934,0.36445472118578837,0.01904201832219242
1.28,0.5863984261714345,0.0,0.5863984261714345,-0.5007531025864023,0.36596085344167956,0.018915071533377802
1.29,0.5824544217362747,0.0,0.5824544217362747,-0.49418887278336693,0.3674304372598779,0.018788971056488617
1.3,0.5785439118610737,0.0,0.5785439118610737,-0.48750637690571014,0.36886393048972055,0.01866371124944536
1.31,0.5746681860997231,0.0,0.5746681860997231,-0.4807124044139056,0.37026179703219625,0.01853928650778239
1.32,0.5708284600942526,0.0,0.5708284600942526,-0.4738136255422712,0.37162450629264643,0.018415691264397176
1.33,0.5670258776716011,0.0,0.5670258776716011,-0.466816589116343,0.3729525326513238,0.018292919989301194
1.34,0.5632615129057927,0.0,0.5632615129057927,-0.4597277206177184,0.37424635495145897,0.01817096718937252
1.35,0.5595363721455023,0.0,0.5595363721455023,-0.45255332048523533,0.37550645600448784,0.018049827408110036
1.36,0.5558513960070197,0.0,0.5558513960070197,-0.4452995626417267,0.3767333221120946,0.0179294952253893
1.37,0.5522074613326461,0.0,0.5522074613326461,-0.4379724932359467,0.37792744260472744,0.017809965257220037
1.3800000000000001,0.5486053831145761,0.0,0.5486053831145761,-0.430578029589617,0.3790893093962469,0.01769123215550524
1.3900000000000001,0.5450459163843404,0.0,0.5450459163843404,-0.4231219593398781,0.3802194165543691,0.01757329060780187
1.4000000000000001,0.5415297580679045,0.0,0.5415297580679045,-0.415609939767764,0.38131825988656887,0.01745613533708319
1.41,0.5380575488065364,0.0,0.5380575488065364,-0.40804749730363615,0.3823863365411111,0.017339761101502635
1.42,0.5346298747435778,0.0,0.5346298747435778,-0.4004400272008265,0.3834241446228806,0.017224162694159283
1.43,0.5312472692772665,0.0,0.5312472692772665,-0.39279279336904105,0.38443218282368524,0.017109334942864887
1.44,0.5279102147797786,0.0,0.5279102147797786,-0.38511092835936955,0.3854109500667091,0.016995272709912454
1.45,0.5246191442826721,0.0,0.5246191442826721,-0.37739943349303295,0.38636094516479624,0.01688197089184637
1.46,0.5213744431289299,0.0,0.5213744431289299,-0.3696631791262776,0.38728266649224874,0.016769424419234062
1.47,0.5181764505918156,0.0,0.5181764505918156,-0.3619069050440948,0.3881766116698266,0.01665762825643917
1.48,0.5150254614607667,0.0,0.5150254614607667,-0.35413522097570554,0.3890432772626399,0.016546577401396242
1.49,0.5119217275945651,0.0,0.5119217275945651,-0.34635260722500566,0.3898831584906274,0.016436266885386935
1.5,0.5088654594420378,0.0,0.5088654594420378,-0.3385634154094117,0.3906967489513203,0.01632669177281769
1.51,0.5058568275305485,0.0,0.5058568275305485,-0.330771869300789,0.39148454035459174,0.016217847160998906
1.52,0.5028959639225574,0.0,0.5028959639225574,-0.322982065762375,0.39224702226909813,0.016109728179925578
1.53,0.4999829636405323,0.0,0.4999829636405323,-0.3151979757758373,0.3929846818801212,0.016002329992059406
1.54,0.4971178860605065,0.0,0.4971178860605065,-0.30742344555282436,0.39369800375852393,0.015895647792112343
1.55,0.494300756274588,0.0,0.494300756274588,-0.2996621977255799,0.39438746964053717,0.015789676806831594
1.56,0.4915315664227326,0.0,0.4915315664227326,-0.2919178326113983,0.3950535582180975,0.015684412294786048
1.57,0.4888102769941017,0.0,0.4888102769941017,-0.2841938295458985,0.3956967449394617,0.01557984954615414
1.58,0.4861368180983342,0.0,0.4861368180983342,-0.2764935482802873,0.396317501819826,0.015475983882513113
1.59,0.483511090707068,0.0,0.483511090707068,-0.26882023043797315,0.3969162972616827,0.015372810656629692
1.6,0.48093296786605355,0.0,0.48093296786605355,-0.2611770010260717,0.39749359588465194,0.015270325252252161
1.61,0.4784022958782083,0.0,0.4784022958782083,-0.2535668699975239,0.39804985836452794,0.015168523083903814
1.62,0.4759188954579662,0.0,0.4759188954579662,-0.2459927338597174,0.3985855412812858,0.01506739959667779
1.6300000000000001,0.4734825628572816,0.0,0.4734825628572816,-0.23845737732566918,0.39910109697579704,0.01496695026603327
1.6400000000000001,0.4710930709636524,0.0,0.4710930709636524,-0.23096347500398923,0.39959697341500694,0.014867170597593049
1.6500000000000001,0.4687501703705302,0.0,0.4687501703705302,-0.22351359312400015,0.40007361406533126,0.014768056126942429
1.6600000000000001,0.46645359042049045,0.0,0.46645359042049045,-0.2161101912925405,0.4005314577740326,0.01466960241942948
1.67,0.4642030402215386,0.0,0.4642030402215386,-0.2087556242791253,0.4009709386583423,0.014571805069966616
1.68,0.4619982096369311,0.0,0.4619982096369311,-0.20145214382628046,0.401392486002097,0.014474659702833506
1.69,0.45983877024889364,0.0,0.45983877024889364,-0.19420190048200428,0.40179652415966255,0.014378161971481283
1.7,0.45772437629661966,0.0,0.45772437629661966,-0.18700694545144403,0.4021834724669241,0.014282307558338075
1.71,0.4556546655889374,0.0,0.4556546655889374,-0.17986923246500341,0.40255374515912207,0.01418709217461582
1.72,0.4536292603920314,0.0,0.4536292603920314,-0.17279061966022247,0.40290775129532086,0.01409251156011838
1.73,0.45164776829260894,0.0,0.45164776829260894,-0.16577287147489222,0.40324589468929894,0.013998561483050925
1.74,0.44970978303690207,0.0,0.44970978303690207,-0.15881766054898327,0.40356857384665434,0.013905237739830587
1.75,0.44781488534589503,0.0,0.44781488534589503,-0.15192656963308104,0.4038761819079227,0.013812536154898383
1.76,0.44596264370717037,0.0,0.44596264370717037,-0.14510109350112949,0.40416910659750915,0.013720452580532394
1.77,0.4441526151437641,0.0,0.4441526151437641,-0.13834264086539153,0.4044477301782402,0.013628982896662178
1.78,0.4423843459604226,0.0,0.4423843459604226,-0.13165253629163629,0.4047124294113437,0.01353812301068443
1.79,0.44065737246765224,0.0,0.44065737246765224,-0.1250320221126626,0.4049635755216709,0.013447868857279867
1.8,0.4389712216839524,0.0,0.4389712216839524,-0.11848226033836352,0.40520153416797744,0.013358216398231334
1.81,0.4373254120166222,0.0,0.4373254120166222,-0.11200433456062953,0.4054266654180839,0.013269161622243125
1.82,0.43571945392152917,0.0,0.43571945392152917,-0.1055992518514766,0.40563932372874084,0.013180700544761503
1.83,0.4341528505422288,0.0,0.4341528505422288,-0.09926794465287225,0.4058398579300261,0.013092829207796426
1.84,0.43262509832881946,0.0,0.43262509832881946,-0.09301127265681534,0.40602861121410744,0.01300554367974445
1.85,0.4311356876369183,0.0,0.4311356876369183,-0.08683002467430609,0.4062059211282055,0.01291884005521282
1.86,0.42968410330714063,0.0,0.42968410330714063,-0.08072492049191993,0.40637211957159697,0.012832714454844733
1.87,0.4282698252254628,0.0,0.4282698252254628,-0.07469661271477397,0.4065275327965006,0.012747163025145768
1.8800000000000001,0.42689232886484735,0.0,0.42689232886484735,-0.06874568859474645,0.4066724814126937,0.012662181938311463
1.8900000000000001,0.4255510858085062,0.0,0.4255510858085062,-0.0628726718428796,0.40680728039570807,0.012577767392056053
1.9000000000000001,0.42424556425517546,0.0,0.42424556425517546,-0.057078024424962875,0.40693223909846005,0.012493915609442345
1.9100000000000001,0.4229752295067723,0.0,0.4229752295067723,-0.051362148339358225,0.4070476612661715,0.012410622838712729
1.92,0.4217395444388018,0.0,0.4217395444388018,-0.04572538737619149,0.40715384505444213,0.01232788535312131
1.93,0.42053796995387893,0.0,0.42053796995387893,-0.040168028857093335,0.40725108305033786,0.012245699450767169
1.94,0.4193699654187271,0.0,0.4193699654187271,-0.03469030535473128,0.4073396622963615,0.01216406145442872
1.95,0.4182349890850121,0.0,0.4182349890850121,-0.029292396391429405,0.40741986431717725,0.012082967711399197
1.96,0.41713249849436657,0.0,0.41713249849436657,-0.023974430116226048,0.4074919651489628,0.012002414593323203
1.97,0.41606195086795683,0.0,0.41606195086795683,-0.0187364849597706,0.4075562353712655,0.011922398496034381
1.98,0.41502280348094056,0.0,0.41502280348094056,-0.013578591266510275,0.40761294014124344,0.011842915839394152
1.99,0.41401451402215966,0.0,0.41401451402215966,-0.008500732903664586,0.40766233923017475,0.011763963067131525
2.0,0.41303654093940934,0.0,0.41303654093940934,-0.003502848846531176,0.4077046870621213,0.01168553664668398
2.0100000000000002,0.4120883437706209,0.00141516526029015,0.4120883437706209,0.00141516526029015,0.40774023275463656,0.011607633069039421
2.02,0.4110514530229336,0.006253455566126108,0.4110514530229336,0.006253455566126108,0.40776922016140976,0.011539683283647758
2.0300000000000002,0.4096440019475647,0.011021407076434255,0.4096440019475647,0.011021407076434255,0.40779110171381994,0.011504441765530947
2.04,0.407884677845355,0.015750063893887327,0.407884677845355,0.015750063893887327,0.4078034543820449,0.011501221534270302
2.05,0.40578911963388287,0.020467923841360144,0.40578911963388287,0.020467923841360144,0.40780399587180033,0.011529547150001082
2.06,0.4033702222678534,0.02520126326715783,0.4033702222678534,0.02520126326715783,0.4077905633635475,0.011589136327943476
2.07,0.4006384053624253,0.029974426880735216,0.4006384053624253,0.029974426880735216,0.4077610944229096,0.011679883840871572
2.08,0.3976018499820892,0.03481008661511716,0.3976018499820892,0.03481008661511716,0.40771360982917304,0.01180184746113733
2.09,0.3942667071094816,0.039729473065363334,0.3942667071094816,0.039729473065363334,0.40764619809685915,0.011955235722163863
2.1,0.39063728091059463,0.044752582655916834,0.39063728091059463,0.044752582655916834,0.4075570014902766,0.01214039730445186
2.11,0.38671618955956333,0.049898363337873265,0.38671618955956333,0.049898363337873265,0.40744420335307874,0.012357811873461627
2.12,0.3825045060725499,0.055184881305083096,0.3825045060725499,0.055184881305083096,0.4073060165944553,0.012608082216557705
2.13,0.3780018813217443,0.06062947094109732,0.3780018813217443,0.06062947094109732,0.40714067319097597,0.012891927543814541
2.14,0.3732066511531963,0.06624886996332775,0.3732066511531963,0.06624886996332775,0.40694641457851444,0.01321017783312976
2.15,0.36811592931257814,0.07205934151290848,0.36811592931257814,0.07205934151290848,0.40672148282234566,0.013563769113997747
2.16,0.3627256876879268,0.07807678474549684,0.3627256876879268,0.07807678474549684,0.40646411246561387,0.013953739596657152
2.17,0.35703082520516355,0.0843168353068759,0.35703082520516355,0.0843168353068759,0.40617252296709594,0.014381226564316084
2.18,0.3510252265582787,0.090794956925262,0.3510252265582787,0.090794956925262,0.4058449116486831,0.01484746395593315
2.19,0.34470181181931875,0.09752652521750116,0.34470181181931875,0.09752652521750116,0.4054794470814137,0.015353780575728676
2.2,0.33805257785178877,0.10452690468692598,0.33805257785178877,0.10452690468692598,0.4050742628463331,0.015901598873340493
2.21,0.3310686323430631,0.11181151978482334,0.3310686323430631,0.11181151978482334,0.4046274516130361,0.016492434245431065
2.22,0.32374022117535667,0.1193959208137119,0.32374022117535667,0.1193959208137119,0.4041370594845696,0.01712789481569368
2.23,0.31605674976939746,0.12729584536759556,0.31605674976939746,0.12729584536759556,0.4036010805625082,0.01780968165568047
2.24,0.3080067989589507,0.1355272759308472,0.3080067989589507,0.1355272759308472,0.40301745169055414,0.018539589413759903
2.25,0.2995781358867115,0.1441064941923224,0.2995781358867115,0.1441064941923224,0.4023840473390101,0.01931950732387382
2.2600000000000002,0.29075772035186026,0.1530501325737608,0.29075772035186026,0.1530501325737608,0.4016986745959948,0.020151420569663476
2.27,0.28153170698591856,0.1623752234206695,0.28153170698591856,0.1623752234206695,0.4009590682343672,0.021037411983024126
2.2800000000000002,0.27188544358570765,0.17209924625895237,0.27188544358570765,0.17209924625895237,0.40016288582604426,0.021979664059275095
2.29,0.26180346588953507,0.1822401734808933,0.26180346588953507,0.1822401734808933,0.39930770287777534,0.02298046127393961
2.3000000000000003,0.25126948904462443,0.19281651478913964,0.25126948904462443,0.19281651478913964,0.3983910079645204,0.024042192688652635
2.31,0.24026639597974062,0.20384736069653944,0.24026639597974062,0.20384736069653944,0.39741019783838777,0.025167354835989215
2.32,0.22877622286647845,0.21535242535261045,0.22877622286647845,0.21535242535261045,0.39636257249266343,0.02635855487505955
2.33,0.2167801418253674,0.22735208894364628,0.2167801418253674,0.22735208894364628,0.39524533016182223,0.027618514011576556
2.34,0.2042584410084298,0.239867439892639,0.2042584410084298,0.239867439892639,0.3940555622395792,0.028950071177790353
2.35,0.19119050216779027,0.25292031706699586,0.19119050216779027,0.25292031706699586,0.3927902480980382,0.030356186969222678
2.36,0.1775547758000784,0.2665333521861653,0.1775547758000784,0.2665333521861653,0.39144624979183656,0.03183994783654116
2.37,0.16332875393843957,0.2807300126075172,0.16332875393843957,0.2807300126075172,0.3900203066318915,0.03340457053220532
2.38,0.14848894064773904,0.29553464465691626,0.14848894064773904,0.29553464465691626,0.3885090296139352,0.035053406812707404
2.39,0.13301082026380903,0.3109725176601936,0.13301082026380903,0.3109725176601936,0.38690889568749387,0.036789948398335465
2.4,0.11686882340416634,0.3270698688229807,0.11686882340416634,0.3270698688229807,0.38521624185133596,0.03861783219341452
2.41,0.10003629076535667,0.3438539490989732,0.10003629076535667,0.3438539490989732,0.3834272590616882,0.04054084577094496
2.42,0.08248543471081779,0.36135307018049806,0.08248543471081779,0.36135307018049806,0.3815379859397126,0.04256293312646515
2.43,0.06418729864276818,0.379596652740149,0.06418729864276818,0.379596652740149,0.3795443022648533,0.044688200706825366
2.44,0.0451117141420066,0.39861527604812497,0.0451117141420066,0.39861527604812497,0.37744192224070605,0.046920923720380855
2.45,0.02522725585054889,0.4184407290866615,0.02522725585054889,0.4184407290866615,0.37522638752004805,0.04926555273589915
2.46,0.0045011940636389275,0.43910606328050045,0.0045011940636389275,0.43910606328050045,0.37289305997558475,0.051726720578237566
2.47,0.0,0.46064564696063137,-0.01710055501022973,0.46064564696063137,0.3704371142028384,0.05430924952958598
2.48,0.0,0.4816701754266379,-0.039613481370130585,0.4816701754266379,0.3679675334414862,0.05701815884579295
2.49,0.0,0.5018132923226971,-0.06296338217277848,0.5018132923226971,0.3655144165518763,0.05984917228966525
