time,x,y,radius,mu,omega
4.79,0.90831265750505,0.47182231382017953,1.023546862435968,1.0,3.141592653589793
4.8,0.8930571279096775,0.5001329827964907,1.0235643771601262,1.0,3.141592653589793
4.8100000000000005,0.8769191411977441,0.527950716336743,1.0235815253703384,1.0,3.141592653589793
4.82,0.8599146220141316,0.5552480101179342,1.02359831471805,1.0,3.141592653589793
4.83,0.8420603519049628,0.5819978742968288,1.0236147526957282,1.0,3.141592653589793
4.84,0.8233739526980383,0.6081738601844112,1.023630846640135,1.0,3.141592653589793
4.8500000000000005,0.8038738690539491,0.6337500863838382,1.0236466037355314,1.0,3.141592653589793
4.86,0.7835793502051537,0.6587012643661406,1.0236620310168212,1.0,3.141592653589793
4.87,0.7625104309011125,0.6830027234584823,1.0236771353726255,1.0,3.141592653589793
4.88,0.7406879115783482,0.7066304352203653,1.0236919235482997,1.0,3.141592653589793
4.89,0.7181333377750664,0.7295610371837725,1.0237064021488873,1.0,3.141592653589793
4.9,0.6948689788107111,0.7517718559338722,1.0237205776420142,1.0,3.141592653589793
4.91,0.6709178057515547,0.7732409295075537,1.0237344563607236,1.0,3.141592653589793
4.92,0.6463034686841216,0.7939470290877444,1.023748044506256,1.0,3.141592653589793
4.93,0.6210502733189268,0.813869679972147,1.0237613481507684,1.0,3.141592653589793
4.94,0.5951831569476683,0.8329891817957585,1.0237743732400026,1.0,3.141592653589793
4.95,0.5687276637776485,0.8512866279872638,1.0237871255958966,1.0,3.141592653589793
4.96,0.5417099196678103,0.8687439244401566,1.0237996109191436,1.0,3.141592653589793
4.97,0.5141566062913643,0.8853438073802133,1.0238118347916991,1.0,3.141592653589793
4.98,0.4860949347505434,0.9010698604117419,1.023823802679236,1.0,3.141592653589793
4.99,0.45755261866956415,0.9159065307258321,1.0238355199335512,1.0,3.141592653589793
5.0,0.4285578467923818,0.9298391444546678,1.023846991794922,1.0,3.141592653589793
5.01,0.39913925511231635,0.9428539211567991,1.0238582233944142,1.0,3.141592653589793
5.0200000000000005,0.3693258985610854,0.9549379874191319,1.023869219756144,1.0,3.141592653589793
5.03,0.33914722228521155,0.9660793895622635,1.0238799857994931,1.0,3.141592653589793
5.04,0.3086330325381788,0.9762671054366766,1.023890526341278,1.0,3.141592653589793
5.05,0.277813467217088,0.9854910552982037,1.0239008460978765,1.0,3.141592653589793
5.0600000000000005,0.24671896607291213,0.9937421117520776,1.0239109496873082,1.0,3.141592653589793
