time,x,y,radius,mu,omega
0.0,-0.014162889414258814,-0.16351661360819142,0.16412882246105068,0.25,6.283185307179586
0.01,-0.003920429559325415,-0.1647712371814994,0.16481787030007264,0.25,6.283185307179586
0.02,0.006423716513782275,-0.16538473313665247,0.16550943806481608,0.25,6.283185307179586
0.03,0.01682944538513204,-0.16534927649869183,0.16620353025917345,0.25,6.283185307179586
0.04,0.027256071544145985,-0.1646595490052037,0.16690015133191666,0.25,6.283185307179586
0.05,0.03766248395421052,-0.16331278139016478,0.1675993056757483,0.25,6.283185307179586
0.06,0.048007305635450956,-0.16130878589725783,0.16830099762634496,0.25,6.283185307179586
0.07,0.05824905565650316,-0.15864997881009762,0.16900523146139243,0.25,6.283185307179586
0.08,0.06834631291130243,-0.15534139282474843,0.16971201139961328,0.25,6.283185307179586
0.09,0.07825788104445795,-0.15139067912887688,0.17042134159978642,0.25,6.283185307179586
0.1,0.08794295387875929,-0.1468080990917242,0.17113322615975865,0.25,6.283185307179586
0.11,0.09736128069083126,-0.14160650550964782,0.17184766911544874,0.25,6.283185307179586
0.12,0.10647333067596625,-0.1358013133931166,0.17256467443984336,0.25,6.283185307179586
0.13,0.11524045594076113,-0.12941046032259068,0.1732842460419854,0.25,6.283185307179586
0.14,0.12362505236240111,-0.12245435644250977,0.17400638776595428,0.25,6.283185307179586
0.15,0.13159071765628663,-0.11495582420449209,0.17473110338983908,0.25,6.283185307179586
0.16,0.13910240599920445,-0.10694002801263952,0.17545839662470314,0.25,6.283185307179586
0.17,0.14612657856339986,-0.09843439396538897,0.1761882711135417,0.25,6.283185307179586
0.18,0.152631349327705,-0.08946851992947445,0.17692073043023163,0.25,6.283185307179586
0.19,0.15858662554529807,-0.08007407622210326,0.17765577807847338,0.25,6.283185307179586
0.2,0.16396424226367823,-0.07028469721723396,0.17839341749072588,0.25,6.283185307179586
0.21,0.16873809031100134,-0.060135864230710184,0.17913365202713324,0.25,6.283185307179586
0.22,0.17288423718397788,-0.04966478007678759,0.1798764849744446,0.25,6.283185307179586
0.23,0.17638104029602636,-0.038910235725132324,0.18062191954492632,0.25,6.283185307179586
0.24,0.17920925207022873,-0.0279124695225113,0.1813699588752666,0.25,6.283185307179586
0.25,0.18135211638976698,-0.016713019476984285,0.18212060602547325,0.25,6.283185307179586
0.26,0.18279545594883823,-0.005354569134298378,0.18287386397776376,0.25,6.283185307179586
0.27,0.18352775007944894,0.006119212393765698,0.18362973563544843,0.25,6.283185307179586
0.28,0.18354020266386342,0.01766383566127485,0.18438822382180642,0.25,6.283185307179586
0.29,0.18282679977870953,0.029234160766467343,0.1851493312789544,0.25,6.283185307179586
0.3,0.18138435675469464,0.04078457123899845,0.18591306066670862,0.25,6.283185307179586
0.31,0.1792125543754221,0.05226915127719497,0.18667941456143985,0.25,6.283185307179586
0.32,0.17631396397977736,0.0636418656574616,0.18744839545492148,0.25,6.283185307179586
0.33,0.17269406127462242,0.07485674162158426,0.18822000575317085,0.25,6.283185307179586
0.34,0.16836122870793982,0.08586805203390975,0.18899424777528404,0.25,6.283185307179586
0.35000000000000003,0.16332674629693839,0.09663049908932758,0.18977112375226377,0.25,6.283185307179586
0.36,0.1576047708508038,0.1070993978447031,0.19055063582584122,0.25,6.283185307179586
0.37,0.15121230357357412,0.11723085884097106,0.19133278604729095,0.25,6.283185307179586
0.38,0.14416914607886547,0.1269819690805396,0.19211757637623988,0.25,6.283185307179586
0.39,0.13649784489468478,0.13631097062501207,0.19290500867946983,0.25,6.283185307179586
0.4,0.12822362458316203,0.14517743608153244,0.19369508472971406,0.25,6.283185307179586
0.41000000000000003,0.11937430964652682,0.1535424402523093,0.19448780620444778,0.25,6.283185307179586
0.42,0.10998023543685734,0.16136872723107717,0.1952831746846726,0.25,6.283185307179586
0.43,0.10007414833285591,0.16862087224239725,0.19608119165369559,0.25,6.283185307179586
0.44,0.08969109549196763,0.17526543753476082,0.19688185849590206,0.25,6.283185307179586
0.45,0.07886830453037065,0.18127112165640433,0.19768517649552336,0.25,6.283185307179586
0.46,0.06764505352654451,0.18660890146352302,0.19849114683539898,0.25,6.283185307179586
0.47000000000000003,0.05606253178608437,0.19125216623412716,0.1992997705957333,0.25,6.283185307179586
0.48,0.044163691845996236,0.19517684328704674,0.20011104875284752,0.25,6.283185307179586
0.49,0.031993093235706385,0.19836151453447626,0.2009249821779259,0.25,6.283185307179586
0.5,0.01959673854927766,0.2007875234278686,0.20174157163575787,0.25,6.283185307179586
0.51,0.0070219024186823475,0.2024390717908296,0.20256081778347498,0.25,6.283185307179586
0.52,-0.005683045988722364,0.20330330606882044,0.20338272116928324,0.25,6.283185307179586
0.53,-0.018468826294285534,0.2033703925638166,0.20420728223119117,0.25,6.283185307179586
0.54,-0.03128543537075964,0.20263358126246533,0.20503450129573345,0.25,6.283185307179586
0.55,-0.044082340234403564,0.20108925790858462,0.20586437857669057,0.25,6.283185307179586
0.56,-0.05680867463366828,0.1987369840149012,0.20669691417380442,0.25,6.283185307179586
0.5700000000000001,-0.06941343858075268,0.19557952455457278,0.20753210807149014,0.25,6.283185307179586
0.58,-0.08184570005426829,0.1916228631201103,0.20836996013754425,0.25,6.283185307179586
0.59,-0.09405479808614026,0.18687620438563252,0.20921047012184957,0.25,6.283185307179586
0.6,-0.10599054643378275,0.18135196375776694,0.21005363765507673,0.25,6.283185307179586
0.61,-0.11760343702959586,0.17506574415076476,0.21089946224738257,0.25,6.283185307179586
0.62,-0.128844842393998,0.1680362998723347,0.2117479432871058,0.25,6.283185307179586
