time,base_height,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_9_pos,joint_10_pos,joint_11_pos
0.8708333333333333,-0.30542531673214723,-0.3784269230361599,0.03031509486977986,0.09749884186239798,0.37881002748943643,-0.030107807646973093,-0.09755466800312934,0.37869200564288924,-0.030372977525842962,-0.0975330244067267,-0.3786039147310279,0.03029968069955956,0.09751657915781262
0.9125,-0.30509360071300984,-0.2816418853505607,-0.07372173484125286,0.1235768360614371,0.28172816101274584,0.07380279071273001,-0.12376823825331122,0.2816429531832587,0.07374168735261184,-0.12388357341694377,-0.28167612723015834,-0.07371950944924016,0.12372825432831154
0.9541666666666666,-0.3066338846378625,-0.16564871502255324,-0.17254590891751093,0.1412433612390626,0.16552628568113228,0.17311356444249582,-0.1416380847365741,0.1654868569429337,0.17276894614313498,-0.1420001613135627,-0.1655009745698068,-0.17265485885162996,0.14167885099582628
0.9958333333333333,-0.3059757512393224,-0.03802839788707144,-0.26025386723070365,0.14926335970900936,0.03847140441945097,0.2594486347198676,-0.15009821253766717,0.037740909625123664,0.2596046169095193,-0.14986544048656741,-0.038093019928646076,-0.2601065289427872,0.14943437461728715
1.0375,-0.30119654085920694,0.09227010496007022,-0.32976579492876074,0.14711239675743804,-0.09209572519878906,0.32923969270684017,-0.14692174757088342,-0.0923544738941669,0.3294650846689567,-0.14666001897302464,0.09218566596460165,-0.32958382727460855,0.14701308028452384
1.0791666666666666,-0.3030020293292081,0.21593686712732915,-0.3767173952628475,0.1349622384311845,-0.21585269647347272,0.3765815058358444,-0.1351044453814224,-0.2161831798092434,0.376355999097116,-0.13507086648413044,0.21599480778254007,-0.37665416768790266,0.13498156014119073
1.1208333333333333,-0.2970760613688645,0.3248985963646372,-0.3977580137671213,0.11361388144020566,-0.3252062717352575,0.3981737469244495,-0.11384055792444903,-0.3250982249897435,0.398029236288203,-0.11406180982172079,0.32508345061884064,-0.39808558251056214,0.11377139759546222
1.1625,-0.2870746145837368,0.4116002487307737,-0.39204318853697784,0.08453514901762259,-0.41205506728095864,0.3927365452399046,-0.08526302769751674,-0.41196607480003145,0.392297995788696,-0.08589234216585948,0.41210206067457067,-0.3924394830143825,0.08494398095460486
1.2041666666666666,-0.27975061262447576,0.47091931778267293,-0.36001832242444226,0.04963506162516155,-0.47085269871030055,0.3599015155486834,-0.04950911260414434,-0.47085012376774654,0.35992224414617163,-0.04942359069626173,0.47084201889624705,-0.3598850389999142,0.04950680849910147
1.2458333333333333,-0.27579565645238224,0.49772905067372325,-0.30301432651930804,0.011355220703769467,-0.49759443333641884,0.30291187412194914,-0.011119263296197245,-0.49762846463344385,0.3029597157424924,-0.010991049876184305,0.4975877526401601,-0.30290887191536553,0.011215691666213857
1.2875,-0.2773170236391473,0.49058117571230053,-0.22539682701664746,-0.027660744688985772,-0.4904937961664283,0.22536290264103595,0.027880953991854376,-0.490481679205963,0.22533450692742243,0.027965420107284058,0.4904514454274031,-0.22528965733102382,-0.02780920392352677
